#	#position	#input_code_size
1	3994.370	0.060
1	3994.370	0.060
1	3994.370	0.060
2	3994.370	0.060
2	3994.370	0.060
2	3994.370	0.060
3	3994.370	0.060
3	3994.370	0.060
3	3994.370	0.060
4	3994.370	0.060
4	3994.370	0.060
4	3994.370	0.060
5	3994.370	0.060
5	3994.370	0.060
5	3994.370	0.060
6	3994.370	0.060
6	3994.370	0.060
6	3994.370	0.060
7	3994.370	0.060
7	3994.370	0.060
7	3994.370	0.060
8	3994.370	0.060
8	3994.370	0.060
8	3994.370	0.060
9	3994.370	0.060
9	3994.370	0.060
9	3994.370	0.060
10	3994.370	0.060
10	3994.370	0.060
10	3994.370	0.060
11	3994.370	0.060
11	3994.370	0.060
11	3994.370	0.060
12	3994.370	0.060
12	3994.370	0.060
12	3994.370	0.060
13	3994.370	0.060
13	3994.370	0.060
13	3994.370	0.060
14	3994.370	0.060
14	3994.370	0.060
14	3994.370	0.060
15	3994.370	0.060
15	3994.370	0.060
15	3994.370	0.060
16	3994.370	0.060
16	3994.370	0.060
16	3994.370	0.060
17	3994.370	0.060
17	3994.370	0.060
17	3994.370	0.060
18	3994.370	0.060
18	3994.370	0.060
18	3994.370	0.060
19	3994.370	0.060
19	3994.370	0.060
19	3994.370	0.060
20	3994.370	0.060
20	3994.370	0.060
20	3994.370	0.060
21	3994.370	0.060
21	3994.370	0.060
21	3994.370	0.060
22	3994.370	0.060
22	3994.370	0.060
22	3994.370	0.060
23	3994.370	0.060
23	3994.370	0.060
23	3994.370	0.060
24	3994.370	0.060
24	3994.370	0.060
24	3994.370	0.060
25	3994.370	0.060
25	3994.370	0.060
25	3994.370	0.060
26	3994.370	0.060
26	3994.370	0.060
26	3994.370	0.060
27	3994.370	0.060
27	3994.370	0.060
27	3994.370	0.060
28	3994.370	0.060
28	3994.370	0.060
28	3994.370	0.060
29	3994.370	0.060
29	3994.370	0.060
29	3994.370	0.060
30	3994.370	0.060
30	3994.370	0.060
30	3994.370	0.060
31	3994.370	0.060
31	3994.370	0.060
31	3994.370	0.060
32	3994.370	0.060
32	3994.370	0.060
32	3994.370	0.060
33	3994.370	0.060
33	3994.370	0.060
33	3994.370	0.060
34	3994.370	0.060
34	3994.370	0.060
34	3994.370	0.060
35	3994.370	0.060
35	3994.370	0.060
35	3994.370	0.060
36	3994.370	0.060
36	3994.370	0.060
36	3994.370	0.060
37	3994.370	0.060
37	3994.370	0.060
37	3994.370	0.060
38	3994.370	0.060
38	3994.370	0.060
38	3994.370	0.060
39	3994.370	0.060
39	3994.370	0.060
39	3994.370	0.060
40	3994.370	0.060
40	3994.370	0.060
40	3994.370	0.060
41	3994.370	0.060
41	3994.370	0.060
41	3994.370	0.060
42	3994.370	0.060
42	3994.370	0.060
42	3994.370	0.060
43	3994.370	0.060
43	3994.370	0.060
43	3994.370	0.060
44	3994.370	0.060
44	3994.370	0.060
44	3994.370	0.060
45	3994.370	0.060
45	3994.370	0.060
45	3994.370	0.060
46	3994.370	0.060
46	3994.370	0.060
46	3998.505	0.045
47	3998.505	0.045
47	3998.505	0.045
47	3998.505	0.045
48	3998.505	0.045
48	3998.505	0.045
48	3998.505	0.045
49	3998.505	0.045
49	3998.505	0.045
49	3998.505	0.045
50	3998.505	0.045
50	3998.505	0.045
50	3998.505	0.045
51	3998.505	0.045
51	3998.055	0.045
52	3998.055	0.045
52	3998.055	0.045
52	3998.055	0.045
53	3998.055	0.045
53	3998.055	0.045
53	3998.055	0.045
54	3998.055	0.045
54	3998.055	0.045
54	3998.055	0.045
55	3998.055	0.045
55	3998.055	0.045
55	3998.055	0.045
56	3998.055	0.045
56	3998.055	0.045
56	3998.055	0.045
57	3998.055	0.045
57	3998.055	0.045
57	3998.055	0.045
58	3998.055	0.045
58	3998.055	0.045
58	3998.055	0.045
59	3998.055	0.045
59	3998.055	0.045
59	3998.055	0.045
60	3998.055	0.045
60	3998.055	0.045
60	3998.055	0.045
61	3998.055	0.045
61	3998.055	0.045
61	3998.055	0.045
62	3998.055	0.045
62	3998.055	0.045
62	3998.055	0.045
63	3998.055	0.045
63	3998.055	0.045
63	3998.055	0.045
64	3998.055	0.045
64	3998.055	0.045
64	3998.055	0.045
65	3998.055	0.045
65	3998.055	0.045
65	3998.055	0.045
66	3998.055	0.045
66	3998.055	0.045
66	3998.055	0.045
67	3998.055	0.045
67	3998.055	0.045
67	3998.055	0.045
68	3998.055	0.045
68	3998.055	0.045
68	3998.055	0.045
69	3998.055	0.045
69	3998.055	0.045
69	3998.055	0.045
70	3998.055	0.045
70	3998.055	0.045
70	3998.055	0.045
71	3998.055	0.045
71	3998.055	0.045
71	3998.055	0.045
72	3998.055	0.045
72	3998.055	0.045
72	3998.055	0.045
73	3998.055	0.045
73	3998.055	0.045
73	3998.055	0.045
74	3998.055	0.045
74	3998.055	0.045
74	3998.055	0.045
75	3998.055	0.045
75	3998.055	0.045
75	3998.055	0.045
76	3998.055	0.045
76	3998.055	0.045
76	3998.055	0.045
77	3998.055	0.045
77	3998.055	0.045
77	3998.055	0.045
78	3998.055	0.045
78	3998.055	0.045
78	3998.055	0.045
79	3998.055	0.045
79	3998.055	0.045
79	3998.055	0.045
80	3998.055	0.045
80	3998.055	0.045
80	3998.055	0.045
81	3998.055	0.045
81	3998.055	0.045
81	3998.055	0.045
82	3998.055	0.045
82	3998.055	0.045
82	3998.055	0.045
83	3998.055	0.045
83	3998.055	0.045
83	3998.055	0.045
84	3998.055	0.045
84	3998.055	0.045
84	3998.055	0.045
85	3998.055	0.045
85	3998.055	0.045
85	3998.055	0.045
86	3998.055	0.045
86	3998.055	0.045
86	3998.055	0.045
87	3998.055	0.045
87	3998.055	0.045
87	3998.055	0.045
88	3998.055	0.045
88	3998.055	0.045
88	3998.055	0.045
89	3998.055	0.045
89	3998.055	0.045
89	3998.055	0.045
90	3998.055	0.045
90	3998.055	0.045
90	3998.055	0.045
91	3998.055	0.045
91	3998.055	0.045
91	3998.055	0.045
92	3998.055	0.045
92	3998.055	0.045
92	3998.055	0.045
93	3998.055	0.045
93	3998.055	0.045
93	3998.055	0.045
94	3998.055	0.045
94	3998.055	0.045
94	3998.055	0.045
95	3998.055	0.045
95	3998.055	0.045
95	3998.055	0.045
96	3998.055	0.045
96	3998.055	0.045
96	3998.055	0.045
97	3998.055	0.045
97	3998.055	0.045
97	3998.055	0.045
