#	#position	#input_code_size
1	3998.265	0.045
1	3998.265	0.045
1	3998.265	0.045
2	3998.265	0.045
2	3998.265	0.045
2	3998.265	0.045
3	3998.265	0.045
3	3998.265	0.045
3	3998.265	0.045
4	3998.265	0.045
4	3998.265	0.045
4	3998.265	0.045
5	3998.265	0.045
5	3998.265	0.045
5	3998.265	0.045
6	3998.265	0.045
6	3998.265	0.045
6	3998.265	0.045
7	3998.265	0.045
7	3998.265	0.045
7	3998.265	0.045
8	3998.265	0.045
8	3998.265	0.045
8	3998.265	0.045
9	3998.265	0.045
9	3998.265	0.045
9	3998.265	0.045
10	3998.265	0.045
10	3998.265	0.045
10	3998.265	0.045
11	3998.265	0.045
11	3998.485	0.045
12	3998.485	0.045
12	3998.485	0.045
12	3998.485	0.045
13	3998.485	0.045
13	3998.485	0.045
13	3998.485	0.045
14	3998.485	0.045
14	3998.485	0.045
14	3998.485	0.045
15	3998.485	0.045
15	3998.485	0.045
15	3998.485	0.045
16	3998.485	0.045
16	3998.485	0.045
16	3998.485	0.045
17	3998.485	0.045
17	3998.485	0.045
17	3998.485	0.045
18	3998.485	0.045
18	3998.485	0.045
18	3998.485	0.045
19	3998.485	0.045
19	3998.485	0.045
19	3998.485	0.045
20	3998.485	0.045
20	3998.485	0.045
20	3998.485	0.045
21	3998.485	0.045
21	3998.485	0.045
21	3998.485	0.045
22	3998.485	0.045
22	3998.485	0.045
22	3998.485	0.045
23	3998.485	0.045
23	3998.485	0.045
23	3998.485	0.045
24	3998.485	0.045
24	3998.485	0.045
24	3998.485	0.045
25	3998.485	0.045
25	3998.485	0.045
25	3998.485	0.045
26	3998.485	0.045
26	3998.485	0.045
26	3998.485	0.045
27	3998.485	0.045
27	3998.485	0.045
27	3998.485	0.045
28	3998.485	0.045
28	3998.485	0.045
28	3998.485	0.045
29	3998.485	0.045
29	3998.485	0.045
29	3998.485	0.045
30	3998.485	0.045
30	3998.485	0.045
30	3998.485	0.045
31	3998.485	0.045
31	3998.485	0.045
31	3998.485	0.045
32	3998.485	0.045
32	3998.485	0.045
32	3998.485	0.045
33	3998.485	0.045
33	3998.485	0.045
33	3998.485	0.045
34	3998.485	0.045
34	3998.485	0.045
34	3998.485	0.045
35	3998.485	0.045
35	3998.485	0.045
35	3998.485	0.045
36	3998.485	0.045
36	3998.485	0.045
36	3998.485	0.045
37	3998.485	0.045
37	3998.485	0.045
37	3998.485	0.045
38	3998.485	0.045
38	3998.485	0.045
38	3998.485	0.045
39	3998.485	0.045
39	3998.485	0.045
39	3998.485	0.045
40	3998.485	0.045
40	3998.485	0.045
40	3998.485	0.045
41	3998.485	0.045
41	3998.485	0.045
41	3998.485	0.045
42	3998.485	0.045
42	3998.485	0.045
42	3998.485	0.045
43	3998.485	0.045
43	3998.485	0.045
43	3998.485	0.045
44	3998.485	0.045
44	3998.485	0.045
44	3998.485	0.045
45	3998.485	0.045
45	3998.485	0.045
45	3998.485	0.045
46	3998.485	0.045
46	3998.485	0.045
46	3998.485	0.045
47	3998.485	0.045
47	3998.485	0.045
47	3998.485	0.045
48	3998.485	0.045
48	3998.485	0.045
48	3998.485	0.045
49	3998.485	0.045
49	3998.485	0.045
49	3998.485	0.045
50	3998.485	0.045
50	3998.485	0.045
50	3998.485	0.045
51	3998.485	0.045
51	3998.485	0.045
51	3998.485	0.045
52	3998.485	0.045
52	3998.485	0.045
52	3998.485	0.045
53	3998.485	0.045
53	3998.485	0.045
