#	#frequency	#error
1	13.000000	2.000000
2	24.000000	2.000000
3	17.000000	2.000000
4	13.000000	2.000000
5	12.000000	2.000000
6	14.000000	2.000000
7	14.000000	2.000000
8	10.000000	2.000000
9	19.000000	2.000000
10	12.000000	2.000000
11	31.000000	2.000000
12	16.000000	2.000000
13	10.000000	2.000000
14	17.000000	2.000000
15	10.000000	2.000000
16	21.000000	2.000000
17	7.000000	2.000000
18	11.000000	2.000000
19	4.000000	2.000000
20	16.000000	2.000000
21	14.000000	2.000000
22	5.000000	2.000000
23	11.000000	2.000000
24	12.000000	2.000000
25	4.000000	2.000000
26	8.000000	2.000000
27	17.000000	2.000000
28	8.000000	2.000000
29	12.000000	2.000000
30	14.000000	2.000000
31	39.000000	2.000000
32	8.000000	2.000000
33	9.000000	2.000000
34	11.000000	2.000000
35	19.000000	2.000000
36	6.000000	2.000000
37	48.000000	2.000000
38	11.000000	2.000000
39	14.000000	2.000000
40	13.000000	2.000000
41	22.000000	2.000000
42	14.000000	2.000000
43	9.000000	2.000000
44	7.000000	2.000000
45	8.000000	2.000000
46	13.000000	2.000000
47	9.000000	2.000000
48	10.000000	2.000000
49	9.000000	2.000000
50	10.000000	2.000000
51	15.000000	2.000000
52	6.000000	2.000000
53	9.000000	2.000000
54	6.000000	2.000000
55	10.000000	2.000000
56	19.000000	2.000000
57	12.000000	2.000000
58	10.000000	2.000000
59	13.000000	2.000000
60	16.000000	2.000000
61	7.000000	2.000000
62	32.000000	2.000000
63	38.000000	2.000000
64	7.000000	2.000000
65	13.000000	2.000000
66	52.000000	2.000000
67	7.000000	2.000000
68	9.000000	2.000000
69	8.000000	2.000000
70	10.000000	2.000000
71	16.000000	2.000000
72	8.000000	2.000000
73	15.000000	2.000000
74	7.000000	2.000000
75	13.000000	2.000000
76	9.000000	2.000000
77	18.000000	2.000000
78	13.000000	2.000000
79	3.000000	2.000000
80	10.000000	1.000000
81	12.000000	2.000000
82	5.000000	2.000000
83	15.000000	2.000000
85	37.000000	2.000000
86	10.000000	2.000000
87	17.000000	2.000000
88	4.000000	2.000000
89	7.000000	2.000000
90	2.000000	2.000000
91	19.000000	2.000000
92	14.000000	2.000000
93	9.000000	2.000000
94	14.000000	2.000000
95	9.000000	2.000000
96	9.000000	2.000000
97	107.000000	2.000000
